Stock,Date,Opnprc,Hiprc,Loprc,Clsprc,Volume,Amount,ToverOs,OutShares,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio,LimitDown,LimitUp,LimitStatus,Price_Direction,Up_Volume,Down_Volume,Momentum_20D,Volatility_20D,Liquidity_20D,Turnover_Volatility_20D,Alpha6,Volume_Slope_5D,Momentum_5D,VPR,Up_Volume_Mean_20D,Down_Volume_Mean_20D,Volume_Ratio_20D,HLM,Volume_Change_Dir,Direction_Match,DVM
2594,11/17/2023,237.0,238.59,236.0,236.76,5946229,1408060178.0,0.510509,1164764604,275769667.6,429279702.4,-0.006462,-0.006462,242.651355,236.758998,1,0,0,238.3,-0.006462,214.47,262.13,0,-1,0,5946229,-0.010200668896321097,0.010649808353109696,20.9750052675,0.19777631229855372,-0.5601407833970652,-140788.20000000086,-0.0008440243079000931,0,4076250.35,4706015.75,0.8661786459171965,-0.8661786459171965,-1,1,0.65
2594,11/20/2023,235.8,236.5,234.58,235.0,7677094,1804923944.0,0.659111,1164764604,273719681.9,426088570.9,-0.007434,-0.007434,240.847561,234.999005,1,0,0,236.76,-0.007434,213.08,260.44,0,-1,0,7677094,-0.015294364131573479,0.010757850746919012,21.003570286,0.19696584366465889,-0.6338020052608634,238793.9999999996,-0.00894062078272606,0,4076250.35,4722186.3,0.8632125229790278,-0.8632125229790278,1,0,0.6
2594,11/21/2023,235.69,236.68,233.66,234.2,8238634,1937039109.0,0.707322,1164764604,272787870.3,424638056.6,-0.003404,-0.003404,240.027654,234.199008,1,0,0,235.0,-0.003404,211.5,258.5,0,-1,0,8238634,-0.005731267246869121,0.010389443548044802,20.6646564935,0.1916899163788232,-0.10003714692164306,224702.0999999996,-0.014434204435466946,0,4076250.35,4580223.4,0.8899675832405903,-0.8899675832405903,1,0,0.6
2594,11/22/2023,233.5,233.5,229.88,230.0,10557108,2440478827.0,0.906373,1164764604,267895858.9,417022856.7,-0.017933,-0.017933,235.723144,229.999026,1,0,0,234.2,-0.017933,210.78,257.62,0,-1,0,10557108,-0.031171019376579623,0.01091924943702436,20.887964993,0.19498993356603334,0.5118935234980568,1106860.7,-0.03620516258799855,0,3657871.7,5108078.8,0.7160953938298682,-0.7160953938298682,1,0,0.6
2594,11/23/2023,230.5,231.28,227.12,228.83,10576394,2425947586.0,0.908028,1164764604,266533084.3,414901479.5,-0.005087,-0.005087,234.524031,228.829031,1,0,0,230.0,-0.005087,207.0,253.0,0,-1,0,10576394,-0.04098738527303969,0.010831277810362404,21.231799030999998,0.19564192857032917,0.7180613815759432,1214034.3999999997,-0.03973982375157359,0,3291874.95,5636898.5,0.5839869123064749,-0.5839869123064749,1,0,0.6
2594,11/24/2023,228.8,228.8,215.4,216.85,28065948,6162803841.0,2.409581,1164764604,252579204.4,393180028.1,-0.052353,-0.052353,222.24593,216.849082,1,0,0,228.83,-0.052353,205.95,251.71,0,-1,0,28065948,-0.10374044224013224,0.015015480728034547,23.067885799000003,0.4165257776088003,0.7804190669190321,4311546.8,-0.08409359689136675,0,2775847.15,7040195.9,0.39428549850438105,-0.39428549850438105,1,0,0.55
2594,11/27/2023,212.0,212.0,205.0,208.9,21548087,4487132027.0,1.849995,1164764604,243319325.8,378765542.4,-0.036661,-0.036661,214.098108,208.899116,1,0,0,216.85,-0.036661,195.17,238.54,0,-1,0,21548087,-0.14595257563368758,0.01603432333730649,23.886585348,0.47286399767829396,0.7313961902089026,4412774.599999999,-0.11106382978723406,0,2189369.8,8117600.25,0.2697065305722587,-0.2697065305722587,-1,1,0.55
2594,11/28/2023,208.92,211.77,207.01,209.91,12221143,2562912238.0,1.049237,1164764604,244495738.0,380596816.7,0.004835,0.004835,215.13324,209.909112,1,0,0,208.9,0.004835,188.01,229.79,0,1,12221143,0,-0.12002179927894696,0.015742264972379124,23.6456340225,0.4719715996582653,0.539964561119534,1429976.2999999998,-0.10371477369769422,0,2800426.95,7481576.5,0.3743097393978395,-0.3743097393978395,-1,0,0.55
2594,11/29/2023,209.88,209.9,201.39,201.98,21924630,4464902232.0,1.882323,1164764604,235259154.7,366218593.9,-0.037778,-0.037778,207.005916,201.979146,1,0,0,209.91,-0.037778,188.92,230.9,0,-1,0,21924630,-0.14487722269263337,0.017245391494049255,24.774674863,0.5214652683159587,0.6060679822731762,685166.6999999989,-0.12182608695652175,0,2800426.95,8110855.9,0.3452689807989315,-0.3452689807989315,1,0,0.5
2594,11/30/2023,201.6,202.73,198.45,199.15,18724215,3745049006.0,1.607554,1164764604,231962870.9,361087399.6,-0.014011,-0.014011,204.105496,199.149158,1,0,0,201.98,-0.014011,181.78,222.18,0,-1,0,18724215,-0.15183134582623514,0.01729752826893628,25.639348205500003,0.5398304050353376,0.5596453320696361,-1830692.3000000035,-0.12970327317222397,0,2800426.95,8619995.85,0.3248756726489608,-0.3248756726489608,-1,1,0.5
2594,12/1/2023,200.48,200.82,192.81,197.05,19418985,3799477664.0,1.667203,1164764604,229516865.2,357279799.6,-0.010545,-0.010545,201.953241,197.049167,1,0,0,199.15,-0.010545,179.24,219.07,0,-1,0,19418985,-0.17431384873245337,0.016314180190116875,26.461760841999997,0.5585796161210063,0.5073618954420493,224486.79999999853,-0.09130735531473366,0,2347029.85,9590945.1,0.24471309402031716,-0.24471309402031716,1,0,0.45
2594,12/4/2023,197.05,199.29,193.6,196.39,11761315,2317283540.0,1.009759,1164764604,228748120.6,356083125.3,-0.003349,-0.003349,201.276818,196.38917,1,0,0,197.05,-0.003349,177.35,216.76,0,-1,0,11761315,-0.19147797447509274,0.015097463687502677,25.884085871999996,0.5564412477820628,0.24808467217980043,-342530.1000000003,-0.0598851124940164,0,1629290.55,10179010.85,0.16006374037807417,-0.16006374037807417,-1,1,0.45
2594,12/5/2023,197.0,199.96,195.61,196.34,15237247,3021632365.0,1.308183,1164764604,228689882.4,355992468.2,-0.000255,-0.000255,201.225574,196.33917,1,0,0,196.39,-0.000255,176.75,216.03,0,-1,0,15237247,-0.18520977715068265,0.015261931520809888,26.251300966,0.5580175771236902,0.010979413494897762,-2033766.600000004,-0.06464675337049208,0,1629290.55,10468308.55,0.15564028727449,-0.15564028727449,1,0,0.4
2594,12/6/2023,196.35,201.24,196.0,201.19,17634737,3523669818.0,1.514017,1164764604,234338990.7,364786211.0,0.024702,0.024702,206.196258,201.18915,1,0,0,196.34,0.024702,176.71,215.97,0,1,17634737,0,-0.16170833333333334,0.017102182818980412,27.052294804499997,0.5612566927011454,-0.2380122936870865,-636069.4000000013,-0.003911278344390534,0,2511027.4,10067667.85,0.24941500230363678,-0.24941500230363678,1,1,0.4
2594,12/7/2023,201.19,201.2,197.3,199.45,10316924,2051259486.0,0.885752,1164764604,232312300.3,361631342.4,-0.008649,-0.008649,204.412961,199.449157,1,0,0,201.19,-0.008649,181.07,221.31,0,-1,0,10316924,-0.16652737150020902,0.0170491868161721,27.2025751935,0.5532485910078324,-0.7237922275019495,-1233070.0000000014,0.001506402209389801,0,2511027.4,10217600.35,0.24575510041357215,-0.24575510041357215,-1,1,0.4
2594,12/8/2023,199.03,200.36,198.32,198.55,7770019,1547061882.0,0.667089,1164764604,231264012.1,359999513.9,-0.004512,-0.004512,203.490566,198.549161,1,0,0,199.45,-0.004512,179.51,219.4,0,-1,0,7770019,-0.162094868332208,0.017075964745560116,27.006079133000004,0.5546428136575677,-0.4488312813642638,-1290291.5000000023,0.007612281146917033,0,2511027.4,10196591.8,0.2462614419849581,-0.2462614419849581,-1,1,0.45
2594,12/11/2023,196.75,199.58,194.64,199.19,10108635,1989856428.0,0.867869,1164764604,232009461.5,361159925.3,0.003223,0.003223,204.146491,199.189158,1,0,0,198.55,0.003223,178.7,218.41,0,1,10108635,0,-0.1599612010796222,0.017158606971148346,27.1763993715,0.5452562198643253,-0.34497529217760475,-2012194.2000000007,0.014257345078670047,0,2667766.85,10196591.8,0.26163319100407645,-0.26163319100407645,1,1,0.5
2594,12/12/2023,198.18,198.73,196.12,196.33,7979721,1572793711.0,0.685093,1164764604,228678234.7,355974336.7,-0.014358,-0.014358,201.215325,196.32917,1,0,0,199.19,-0.014358,179.27,219.11,0,-1,0,7979721,-0.17379960442705034,0.017013983355724495,27.3074488,0.5343475003382846,-0.5536880040052344,-1951832.1000000013,-5.093205663642131e-05,0,2391684.1,10595577.85,0.22572474421487077,-0.22572474421487077,-1,1,0.55
2594,12/13/2023,195.82,195.82,191.72,191.8,11753492,2270646821.0,1.009087,1164764604,223401851.1,347760799.6,-0.023073,-0.023073,196.572604,191.799189,1,0,0,196.33,-0.023073,176.7,215.96,0,-1,0,11753492,-0.1962789138451223,0.0169604898432059,27.50209189,0.5250361075841351,-0.2296447255644162,308283.79999999865,-0.04667229981609422,0,1998225.75,11183252.45,0.1786801969224973,-0.1786801969224973,1,0,0.5
2594,12/14/2023,193.0,196.18,191.11,191.18,9249670,1787086925.0,0.794124,1164764604,222679697.0,346636651.0,-0.003233,-0.003233,195.937176,191.179192,1,0,0,191.8,-0.003233,172.62,210.98,0,-1,0,9249670,-0.1977339488040285,0.016913058488738687,27.660008814,0.5122489912071899,-0.1506393758049646,460415.89999999985,-0.04146402607169708,0,1998225.75,11337285.6,0.17625257230884261,-0.17625257230884261,-1,1,0.5
2594,12/15/2023,193.08,194.39,191.08,193.28,10184134,1966549057.0,0.874351,1164764604,225125702.7,350444251.0,0.010984,0.010984,198.089431,193.279183,1,0,0,191.18,0.010984,172.06,210.3,0,1,10184134,0,-0.18364588612941368,0.017586023373186127,27.9392532535,0.4946928721325828,0.10352078936808884,142094.69999999806,-0.026542432636615487,0,2507432.45,11039974.15,0.22712303633428346,-0.22712303633428346,1,1,0.5
2594,12/18/2023,191.06,192.5,188.31,189.06,10051147,1906643036.0,0.862934,1164764604,220210396.0,342792788.2,-0.021834,-0.021834,193.764424,189.059201,1,0,0,193.28,-0.021834,173.95,212.61,0,-1,0,10051147,-0.1954893617021276,0.017771610979624927,27.990112799499997,0.4857829384345574,0.021853070512551163,257349.3999999993,-0.050855966664993146,0,2507432.45,11158676.8,0.22470696973677023,-0.22470696973677023,-1,1,0.55
2594,12/19/2023,188.53,188.68,186.16,188.0,7936972,1487629709.0,0.681423,1164764604,218975745.6,340870856.7,-0.005607,-0.005607,192.678048,187.999205,1,0,0,189.06,-0.005607,170.15,207.97,0,-1,0,7936972,-0.19726729291204093,0.01773103209707478,27.765408099499997,0.4871231242074926,-0.11878712143453882,-683156.3000000005,-0.04242856415219276,0,2507432.45,11143593.7,0.22501111557934855,-0.22501111557934855,-1,1,0.6
2594,12/20/2023,188.33,189.33,184.87,184.88,8492482,1585187697.0,0.729116,1164764604,215341680.0,335213851.0,-0.016596,-0.016596,189.480412,184.879218,1,0,0,188.0,-0.016596,169.2,206.8,0,-1,0,8492482,-0.1961739130434783,0.017705111814043634,27.337762534499998,0.4937774330072707,-0.18038087665007332,-376153.80000000045,-0.03607924921793548,0,2507432.45,11040362.4,0.22711504923063033,-0.22711504923063033,1,0,0.6
2594,12/21/2023,183.33,189.98,182.85,189.68,13314943,2494208947.0,1.143145,1164764604,220932550.1,343916936.7,0.025963,0.025963,194.399852,189.679198,1,0,0,184.88,0.025963,166.39,203.37,0,1,13314943,0,-0.17108770703142073,0.01949478035349756,27.371893215,0.49016981530323256,0.4371967668883498,470295.2999999988,-0.007846008996757026,0,3173179.6,10511542.7,0.30187572752760644,-0.30187572752760644,1,1,0.65
2594,12/22/2023,189.9,195.38,188.04,192.25,11799766,2267509852.0,1.01306,1164764604,223925995.1,348576713.9,0.013549,0.013549,197.033802,192.249187,1,0,0,189.68,0.013549,170.71,208.65,0,1,11799766,0,-0.11344247175466915,0.017249187770196257,25.424246220500002,0.3953200525439806,0.3536636706632375,887520.8999999989,-0.005329056291390688,0,3763167.9,9108245.3,0.41316057879995827,-0.41316057879995827,-1,0,0.65
2594,12/25/2023,193.0,194.2,190.21,192.18,5376986,1032287275.0,0.461637,1164764604,223844461.6,348449793.9,-0.000364,-0.000364,196.96206,192.179187,1,0,0,192.25,-0.000364,173.03,211.48,0,-1,0,5376986,-0.08003829583532795,0.015675627674954135,23.6968238445,0.3791947748433255,0.3774332420119761,-181268.80000000107,0.01650269755633138,0,3763167.9,8299690.25,0.45341064384902796,-0.45341064384902796,-1,1,0.65
2594,12/26/2023,192.16,192.16,190.0,191.75,4138033,790091023.1,0.355268,1164764604,223343612.8,347670142.5,-0.002237,-0.002237,196.52136,191.749189,1,0,0,192.18,-0.002237,172.96,211.4,0,-1,0,4138033,-0.0865132675908723,0.01554397912451835,22.81041323705,0.40850415351521546,0.3141798718853178,-1664685.5000000012,0.019946808510638236,0,3152110.75,8506591.9,0.37054919138650577,-0.37054919138650577,-1,1,0.7
2594,12/27/2023,193.0,193.5,190.7,191.45,6136402,1174486108.0,0.526836,1164764604,222994183.4,347126199.6,-0.001565,-0.001565,196.213895,191.44919,1,0,0,191.75,-0.001565,172.58,210.93,0,-1,0,6136402,-0.05213387464105357,0.013414419426156121,21.165205175049998,0.3646724509185506,0.6071210296166742,-2201881.5000000023,0.035536564257897085,0,3152110.75,7717180.5,0.4084536768318429,-0.4084536768318429,1,0,0.7
2594,12/28/2023,191.03,198.66,190.66,198.05,13877780,2722971140.0,1.191466,1164764604,230681629.8,359092942.4,0.034474,0.034474,202.978124,198.049162,1,0,0,191.45,0.034474,172.31,210.6,0,1,13877780,0,-0.005523474767762937,0.015465675592790842,20.65416624205,0.33482160816366147,0.522889905172963,491544.39999999956,0.04412695065373273,1,3845999.75,6780969.75,0.5671754766344445,-0.5671754766344445,1,1,0.7
2594,12/29/2023,198.97,199.8,197.15,198.0,8036729,1591969846.0,0.689987,1164764604,230623391.6,359002285.3,-0.000252,-0.000252,202.92688,197.999162,1,0,0,198.05,-0.000252,178.25,217.86,0,-1,0,8036729,0.004821111393047417,0.01527210340508956,19.550412333049998,0.28671824006184754,0.4861185156864625,1505923.2999999998,0.02990897269180759,1,3845999.75,6211856.95,0.6191384928785264,0.6191384928785264,-1,1,0.75
2594,1/2/2024,199.61,199.62,192.37,192.6,11392832,2212162400.0,0.978123,1164764604,224333662.7,349211313.9,-0.027273,-0.027273,197.392511,192.599185,1,0,0,198.0,-0.027273,178.2,217.8,0,-1,0,11392832,-0.019298334945771156,0.0164672677504554,19.497851763049997,0.28595518141539344,0.25649676871296706,1640992.4999999993,0.0021854511395567044,1,3845999.75,6193432.8,0.6209802986802408,-0.6209802986802408,1,0,0.7
2594,1/3/2024,192.5,193.87,190.7,193.17,8448596,1624093056.0,0.725348,1164764604,224997578.6,350244805.3,0.00296,0.00296,197.976694,193.169183,1,0,0,192.6,0.00296,173.34,211.86,0,1,8448596,0,-0.01614546195375377,0.01648900759912781,18.79908210855,0.2671647125790662,0.29453119236039077,213943.9999999994,0.007405475880052137,1,4268429.55,5431570.45,0.7858555070384845,-0.7858555070384845,-1,0,0.7
2594,1/4/2024,194.34,194.65,191.1,193.02,8987036,1731882120.0,0.771575,1164764604,224822863.9,349972833.9,-0.000777,-0.000777,197.822962,193.019184,1,0,0,193.17,-0.000777,173.85,212.49,0,-1,0,8987036,-0.0406083801381778,0.015370708732413212,17.90318825955,0.21377227991172004,0.3265348546922939,-936962.1000000003,0.008200574562549079,0,3386692.7,5880922.25,0.5758778225643095,-0.5758778225643095,1,0,0.65
2594,1/5/2024,192.47,197.5,191.13,192.68,11240188,2187835615.0,0.965018,1164764604,224426843.9,349356365.3,-0.001761,-0.001761,197.474502,192.679185,1,0,0,193.02,-0.001761,173.72,212.32,0,-1,0,11240188,-0.03394334419654044,0.015289882679418191,17.97147632405,0.21625081884467318,0.05206117649037727,400112.1999999998,-0.027114365059328516,0,3386692.7,5927085.45,0.5713925889156871,-0.5713925889156871,1,0,0.6
2594,1/8/2024,192.8,193.66,189.15,189.4,8107839,1543893919.0,0.696092,1164764604,220606416.0,343409256.7,-0.017023,-0.017023,194.112885,189.399199,1,0,0,192.68,-0.017023,173.41,211.95,0,-1,0,8107839,-0.04608410979602118,0.015665971608035654,17.969892342549997,0.21541086889778693,-0.10238404423965006,-377839.4000000008,-0.04343434343434338,0,3386692.7,5943976.45,0.5697688623917748,-0.5697688623917748,-1,1,0.6
2594,1/9/2024,191.0,196.0,190.2,192.86,11218651,2167747852.0,0.963169,1164764604,224636501.5,349682731.0,0.018268,0.018268,197.658981,192.859184,1,0,0,189.4,0.018268,170.46,208.34,0,1,11218651,0,-0.03177870375018821,0.016290861281641894,18.058838054549998,0.2180045186261167,0.02418098371687301,466091.2999999986,0.0013499480789200824,1,3442193.5,5943976.45,0.579106180678088,-0.579106180678088,1,1,0.6
2594,1/10/2024,191.7,193.3,189.6,190.29,7141623,1364589162.0,0.613139,1164764604,221643056.5,345022953.9,-0.013326,-0.013326,195.025031,190.289195,1,0,0,192.86,-0.013326,173.57,212.15,0,-1,0,7141623,-0.03076452910915306,0.016249515397030862,17.954735780049997,0.22067942638154794,0.08644732074864353,-371236.30000000005,-0.01490914738313398,0,3442193.5,5902071.55,0.5832178533992866,-0.5832178533992866,-1,1,0.6
2594,1/11/2024,190.2,198.7,188.81,196.78,15986174,3120354836.0,1.372481,1164764604,229202378.8,356790251.0,0.034106,0.034106,201.676523,196.779168,1,0,0,190.29,0.034106,171.26,209.32,0,1,15986174,0,0.025964546402502453,0.01724204352218965,18.37958978755,0.2514245278390499,0.33950741830619996,852575.5999999992,0.01947984664801572,1,4241502.2,5314396.95,0.7981154286941249,0.7981154286941249,1,1,0.65
2594,1/12/2024,196.78,198.25,195.29,195.87,8702264,1711086656.0,0.747126,1164764604,228142443.0,355140291.0,-0.004624,-0.004624,200.743879,195.869172,1,0,0,196.78,-0.004624,177.1,216.46,0,-1,0,8702264,0.024531854796526753,0.017264617971222092,18.341589653049997,0.251902357171656,0.2951650903054197,595637.299999999,0.016555947685281236,1,4241502.2,5287026.65,0.802247176113629,0.802247176113629,-1,1,0.65
2594,1/15/2024,194.72,197.0,192.42,194.61,7021993,1364639692.0,0.602868,1164764604,226674839.6,352855731.0,-0.006433,-0.006433,199.452526,194.609177,1,0,0,195.87,-0.006433,176.28,215.46,0,-1,0,7021993,0.00688120860927155,0.017192363045088872,18.04063497055,0.2559911053741436,0.2312876916519488,-683267.5000000008,0.027507919746568188,0,3732295.5,5638126.3,0.661974439983723,0.661974439983723,-1,1,0.65
2594,1/16/2024,193.9,196.55,193.07,195.3,8380860,1633959522.0,0.719533,1164764604,227478527.2,354106799.6,0.003546,0.003546,200.159695,195.299174,1,0,0,194.61,0.003546,175.15,214.07,0,1,8380860,0,0.03300539511266276,0.01637575809623392,17.90429321355,0.2562761083692528,0.5885962592003504,-648570.7000000005,0.012651664419786268,0,4151338.5,5135568.95,0.8083502607826928,0.8083502607826928,1,1,0.65
2594,1/17/2024,194.2,194.55,186.8,186.8,16079471,3050944390.0,1.380491,1164764604,217578028.0,338695085.3,-0.043523,-0.043523,191.448188,186.79921,1,0,0,195.3,-0.043523,175.77,214.83,0,-1,0,16079471,-0.006382978723404209,0.01922014928982992,18.68595055405,0.28562878271867564,0.37025906067518616,-13481.000000001704,-0.018340427768143264,0,4151338.5,5542693.9,0.7489748802473107,-0.7489748802473107,1,0,0.6
2594,1/18/2024,185.65,191.0,184.91,190.48,11459165,2150839668.0,0.983818,1164764604,221864361.8,345367451.0,0.0197,0.0197,195.219758,190.479194,1,0,0,186.8,0.0197,168.12,205.48,0,1,11459165,0,0.030289917784508846,0.01929843851984544,18.96877653955,0.2864641646828942,0.2980512393591695,1457127.9999999993,-0.032015448724463935,0,4724296.75,5118069.8,0.9230621962209269,0.9230621962209269,-1,0,0.6
2594,1/19/2024,189.49,192.96,188.7,189.34,8090516,1540978199.0,0.694605,1164764604,220536530.1,343300468.2,-0.005985,-0.005985,194.051391,189.339199,1,0,0,190.48,-0.005985,171.43,209.53,0,-1,0,8090516,-0.001792492619148045,0.01848699646182011,18.492161165549998,0.27936483573332965,0.2185230932190947,521535.09999999916,-0.03333843876040232,0,4058549.6,5522595.6,0.7348989304956532,-0.7348989304956532,-1,1,0.6
2594,1/22/2024,188.87,191.3,184.56,185.34,13223973,2487370789.0,1.135334,1164764604,215877471.7,336047896.8,-0.021126,-0.021126,189.951858,185.339216,1,0,0,189.34,-0.021126,170.41,208.27,0,-1,0,13223973,-0.03594278283485042,0.018780284470062962,18.602091634049998,0.2850331389697563,0.26555549925525757,169727.09999999823,-0.04763372899645446,0,3468561.3,6183794.25,0.5609114986320898,-0.5609114986320898,1,0,0.6
2594,1/23/2024,185.0,188.96,184.3,187.85,11072562,2072060504.0,0.950627,1164764604,218801030.9,340598885.3,0.013543,0.013543,192.524315,187.849205,1,0,0,185.34,0.013543,166.81,203.87,0,1,11072562,0,-0.022530960557810453,0.01908578556168736,19.12197824855,0.27259122158096954,0.24067339053958864,-824901.0000000027,-0.038146441372247875,0,4022189.4,5914944.95,0.6800045366440814,-0.6800045366440814,-1,0,0.55
2594,1/24/2024,189.28,189.85,184.08,188.7,9664121,1805379382.0,0.829706,1164764604,219791080.8,342140056.7,0.004525,0.004525,193.395466,188.699201,1,0,0,187.85,0.004525,169.07,206.64,0,1,9664121,0,-0.015906127770534573,0.019121930608253398,19.629622428,0.24636586257473841,0.21230364365066223,-60804.20000000128,0.010171306209850073,0,4505395.45,5708043.3,0.7893064598861751,-0.7893064598861751,-1,0,0.5
2594,1/25/2024,188.88,190.9,185.66,189.9,13076908,2470818453.0,1.122708,1164764604,221188798.3,344315828.2,0.006359,0.006359,194.625326,189.899196,1,0,0,188.7,0.006359,169.83,207.57,0,1,13076908,0,-0.008096108644554678,0.01918347951551292,20.2777886005,0.23768504500129747,0.2528569497670223,641293.1999999979,-0.003044939101217947,0,5159240.85,5401223.2,0.9551986020499948,-0.9551986020499948,1,1,0.55
2594,1/26/2024,189.0,189.0,185.5,185.86,11585464,2160578276.0,0.994661,1164764604,216483149.3,336990731.0,-0.021274,-0.021274,190.484798,185.859213,1,0,0,189.9,-0.021274,170.91,208.89,0,-1,0,11585464,-0.06155011360767482,0.01788134211041326,19.996592168499998,0.2291957121876475,0.15489606169532338,-127267.20000000167,-0.018379634519911203,0,4465351.85,5980496.4,0.7466523765485419,-0.7466523765485419,-1,1,0.55
2594,1/29/2024,185.9,186.0,178.31,178.44,14604252,2647388166.0,1.253837,1164764604,207840595.9,323537211.1,-0.039923,-0.039923,182.880164,178.439244,1,0,0,185.86,-0.039923,167.27,204.45,0,-1,0,14604252,-0.09878787878787876,0.019669200316042353,20.524301328499998,0.23696182404376984,0.02578022938656123,898472.2999999996,-0.03722887665911301,0,4465351.85,6308872.55,0.707789199196931,-0.707789199196931,1,0,0.5
2594,1/30/2024,173.08,175.48,170.3,171.97,19076118,3296016841.0,1.637766,1164764604,200304569.0,311806176.8,-0.036259,-0.036259,176.249169,171.969271,1,0,0,178.44,-0.036259,160.6,196.28,0,-1,0,19076118,-0.10711318795430946,0.020297300986267534,21.066228549,0.2856485698352652,0.5060745392667327,2035133.7999999989,-0.08453553367048172,0,4465351.85,6693036.85,0.6671637927706913,-0.6671637927706913,1,0,0.5
2594,1/31/2024,171.09,175.28,170.32,170.73,12536841,2155163736.0,1.076341,1164764604,198860260.8,309557879.6,-0.007211,-0.007211,174.978314,170.729276,1,0,0,171.97,-0.007211,154.77,189.17,0,-1,0,12536841,-0.11616710669358599,0.020202669039397856,21.331763889,0.2813527733287376,0.5920307153896643,641051.9999999994,-0.09523052464228932,0,4042922.05,7319878.9,0.5523208929043893,-0.5523208929043893,-1,1,0.55
2594,2/1/2024,170.0,173.0,168.36,170.89,11665074,1996429637.0,1.001496,1164764604,199046623.2,309847982.5,0.000937,0.000937,175.142295,170.889275,1,0,0,170.73,0.000937,153.66,187.8,0,1,11665074,0,-0.1146513314682418,0.0202294259318572,21.4640376475,0.2772472678698964,0.43556093036019256,-190819.10000000108,-0.10010531858873106,0,4626175.75,6870527.1,0.6733363659973046,-0.6733363659973046,-1,0,0.55
2594,2/2/2024,170.96,171.88,163.01,167.0,14799171,2485326236.0,1.270572,1164764604,194515688.9,302794856.8,-0.022763,-0.022763,171.155499,166.999292,1,0,0,170.89,-0.022763,153.8,187.98,0,-1,0,14799171,-0.13327797384264073,0.02054729387680376,21.612782958,0.28429892335476775,0.4092699917656506,-702120.6,-0.10147422791348337,0,4626175.75,7048476.25,0.6563369990783469,-0.6563369990783469,1,0,0.55
2594,2/5/2024,165.0,171.78,162.77,168.0,18621620,3122618403.0,1.598745,1164764604,195680453.5,304607999.6,0.005988,0.005988,172.180382,167.999288,1,0,0,167.0,0.005988,150.3,183.7,0,1,18621620,0,-0.11298838437170011,0.020596244733850296,22.4021452,0.3040864192672242,0.5927698038376045,135333.39999999834,-0.058507061197040966,0,5557256.75,6643084.3,0.8365476786136825,-0.8365476786136825,1,1,0.55
2594,2/6/2024,166.0,176.11,165.5,175.87,17618975,3054635573.0,1.512664,1164764604,204847150.9,318877433.9,0.046845,0.046845,180.246213,175.869255,1,0,0,168.0,0.046845,151.2,184.8,0,1,17618975,0,-0.08809499118531583,0.023180990053919354,22.845589060500004,0.32045401464318296,0.6246598628896493,1712081.3999999992,0.022678374135023605,1,5877272.95,6643084.3,0.8847205130303706,-0.8847205130303706,-1,0,0.5
2594,2/7/2024,177.25,183.0,176.1,179.56,16009370,2880398922.0,1.374473,1164764604,209145132.3,325567931.0,0.020981,0.020981,184.028032,179.559239,1,0,0,175.87,0.020981,158.28,193.46,0,1,16009370,0,-0.056387618897472236,0.023743943539473993,23.6034939405,0.30767588770676213,0.5087383535226465,1150839.6000000015,0.05171908861945762,1,6677741.45,6286003.15,1.0623191383542339,-1.0623191383542339,-1,0,0.45
2594,2/8/2024,181.49,183.35,180.7,181.17,11924566,2168509150.0,1.023775,1164764604,211020403.3,328487091.0,0.008966,0.008966,185.678094,181.169232,1,0,0,179.56,0.008966,161.6,197.52,0,1,11924566,0,-0.07932716739506052,0.022319570760601832,23.1275710975,0.3020256474243742,0.5157401763437409,-836146.0000000023,0.06015565568494363,0,6474661.05,6286003.15,1.0300123775789072,-1.0300123775789072,-1,0,0.4
2594,2/19/2024,183.88,185.35,181.84,183.5,11968707,2192419553.0,1.027564,1164764604,213734304.8,332711713.9,0.012861,0.012861,188.066072,183.499222,1,0,0,181.17,0.012861,163.05,199.29,0,1,11968707,0,-0.06315413284321236,0.022629443944159208,23.368237546,0.29131794773455066,0.47775574756927913,-1900023.500000002,0.0988023952095809,0,7073096.4,5850889.95,1.2088924010611413,-1.2088924010611413,1,1,0.4
2594,2/20/2024,183.5,183.68,177.0,179.02,11335736,2023820072.0,0.973221,1164764604,208516159.4,324588833.9,-0.024414,-0.024414,183.474595,179.019241,1,0,0,183.5,-0.024414,165.15,201.85,0,-1,0,11335736,-0.08010893582035872,0.02312428632057096,23.697827736,0.2682728420690683,0.6237151052762802,-1660714.0999999999,0.06559523809523826,0,7073096.4,6066577.1,1.165912224209596,-1.165912224209596,-1,1,0.4
2594,2/21/2024,177.1,185.6,176.66,183.0,14769298,2700340931.0,1.268007,1164764604,213151922.5,331805142.5,0.022232,0.022232,187.55363,182.999224,1,0,0,179.02,0.022232,161.12,196.92,0,1,14769298,0,-0.06298003072196623,0.023808816159927585,24.2310184405,0.25184009987091893,0.6762096957582765,-306897.40000000084,0.04054130892136243,0,7392518.3,6066577.1,1.218564963099208,-1.218564963099208,1,1,0.4
