Stock,Date,Opnprc,Hiprc,Loprc,Clsprc,Volume,Amount,ToverOs,OutShares,Dsmvosd,Dsmvtll,Dretwd,Dretnd,Adjprcwd,Adjprcnd,Trdsta,Ahshrtrd_D,Ahvaltrd_D,PreClosePrice,ChangeRatio,LimitDown,LimitUp,LimitStatus
2594,6/8/2023,256.19,258.84,254.47,255,6445426,1650438582,0.553367,1164764604,297014974,462351428,-0.006042,-0.006042,260.232202,254.998959,1,0,0,256.55,-0.006042,230.9,282.21,0
2594,6/9/2023,258.8,259.1,252.5,258,10748401,2753073835,0.922796,1164764604,300509267.8,467790856.6,0.011765,0.011765,263.293757,257.998947,1,0,0,255,0.011765,229.5,280.5,0
2594,6/12/2023,256.5,263,255.5,260.51,10289121,2682484320,0.883365,1164764604,303432827,472341845.2,0.009729,0.009729,265.855258,260.508937,1,0,0,258,0.009729,232.2,283.8,0
2594,6/13/2023,260.5,262,257.13,261.22,8151147,2117925896,0.699811,1164764604,304259809.9,473629176.6,0.002725,0.002725,266.579826,261.218934,1,0,0,260.51,0.002725,234.46,286.56,0
2594,6/14/2023,262.68,265.39,261.5,263,12577600,3318766726,1.079841,1164764604,306333090.9,476856570.9,0.006814,0.006814,268.396349,262.998927,1,0,0,261.22,0.006814,235.1,287.34,0
2594,6/15/2023,263.5,275.01,263.29,271.88,24396107,6622887119,2.09451,1164764604,316676200.5,492957279.4,0.033764,0.033764,277.458553,271.878891,1,0,0,263,0.033764,236.7,289.3,0
2594,6/16/2023,273.86,275.86,270,271.08,15229682,4146755899,1.307533,1164764604,315744388.9,491506765.1,-0.002942,-0.002942,276.642138,271.078894,1,0,0,271.88,-0.002942,244.69,299.07,0
2594,6/19/2023,271.08,274.99,267.88,269.21,12356475,3342857529,1.060856,1164764604,313566279,488116188,-0.006898,-0.006898,274.733769,269.208902,1,0,0,271.08,-0.006898,243.97,298.19,0
2594,6/20/2023,269.01,269.2,264.9,268.25,10236616,2734002025,0.878857,1164764604,312448105,486375570.9,-0.003566,-0.003566,273.754071,268.248906,1,0,0,269.21,-0.003566,242.29,296.13,0
2594,6/21/2023,267.01,273.28,266.25,267.78,10781176,2906861071,0.92561,1164764604,311900665.7,485523393.7,-0.001752,-0.001752,273.274427,267.778908,1,0,0,268.25,-0.001752,241.43,295.08,0
2594,6/26/2023,262.43,268.69,262.3,262.89,10151222,2681452522,0.871526,1164764604,306204966.8,476657125.2,-0.018261,-0.018261,268.284092,262.888928,1,0,0,267.78,-0.018261,241,294.56,0
2594,6/27/2023,262.02,263.85,257.08,260.05,9902865,2570404964,0.850203,1164764604,302897035.3,471507799.4,-0.010803,-0.010803,265.38582,260.04894,1,0,0,262.89,-0.010803,236.6,289.18,0
2594,6/28/2023,260,262.5,258.1,260.25,5726951,1489543301,0.491683,1164764604,303129988.2,471870428,0.000769,0.000769,265.589924,260.248939,1,0,0,260.05,0.000769,234.05,286.06,0
2594,6/29/2023,260.25,260.78,255.23,255.7,8348505,2148587117,0.716755,1164764604,297830309.2,463620628,-0.017483,-0.017483,260.946565,255.698958,1,0,0,260.25,-0.017483,234.23,286.28,0
2594,6/30/2023,254.13,260,253.7,258.27,7572436,1952424866,0.650126,1164764604,300823754.3,468280405.2,0.010051,0.010051,263.569297,258.268948,1,0,0,255.7,0.010051,230.13,281.27,0
2594,7/3/2023,258.88,269.27,258.88,267.48,16256506,4313305226,1.39569,1164764604,311551236.3,484979450.9,0.03566,0.03566,272.968272,267.47891,1,0,0,258.27,0.03566,232.44,284.1,0
2594,7/4/2023,268.5,275,266.51,271.5,15712002,4271284305,1.348942,1164764604,316233590,492268285.1,0.015029,0.015029,277.070756,271.498894,1,0,0,267.48,0.015029,240.73,294.23,0
2594,7/5/2023,271.51,272.48,265.69,267,9303313,2493339683,0.798729,1164764604,310992149.3,484109142.3,-0.016575,-0.016575,272.478423,266.998912,1,0,0,271.5,-0.016575,244.35,298.65,0
2594,7/6/2023,267,272,266.8,268.1,8371185,2249759123,0.718702,1164764604,312273390.3,486103599.4,0.00412,0.00412,273.600993,268.098908,1,0,0,267,0.00412,240.3,293.7,0
2594,7/7/2023,267,267.66,264.11,264.4,6219150,1650354364,0.533941,1164764604,307963761.3,479394970.9,-0.013801,-0.013801,269.825075,264.398923,1,0,0,268.1,-0.013801,241.29,294.91,0
2594,7/10/2023,267,269.5,262.75,263.55,6887762,1824432454,0.591344,1164764604,306973711.4,477853799.4,-0.003215,-0.003215,268.957634,263.548926,1,0,0,264.4,-0.003215,237.96,290.84,0
2594,7/11/2023,265,270.69,263.8,269.33,10240520,2744333129,0.879192,1164764604,313706050.8,488333765.1,0.021931,0.021931,274.856231,269.328902,1,0,0,263.55,0.021931,237.2,289.91,0
2594,7/12/2023,270.5,271.15,264.66,265.61,8703195,2328017076,0.747206,1164764604,309373126.5,481588873.7,-0.013812,-0.013812,271.059902,265.608917,1,0,0,269.33,-0.013812,242.4,296.26,0
2594,7/13/2023,267.5,269.5,265.01,267.83,8275301,2213414441,0.71047,1164764604,311958903.9,485614050.9,0.008358,0.008358,273.325453,267.828908,1,0,0,265.61,0.008358,239.05,292.17,0
2594,7/14/2023,267.8,267.8,263.5,264.41,10272203,2718639361,0.881912,1164764604,307975408.9,479413102.3,-0.012769,-0.012769,269.83528,264.408922,1,0,0,267.83,-0.012769,241.05,294.61,0
2594,7/17/2023,267,267,262.35,264.49,7892663,2086663751,0.677619,1164764604,308068590.1,479558153.7,0.000303,0.000303,269.916921,264.488922,1,0,0,264.41,0.000303,237.97,290.85,0
2594,7/18/2023,265.25,267.57,260.5,265.48,9845648,2603934532,0.845291,1164764604,309221707.1,481353165.2,0.003743,0.003743,270.927234,265.478918,1,0,0,264.49,0.003743,238.04,290.94,0
2594,7/19/2023,265.49,265.9,262.74,264.83,5025000,1328126187,0.431418,1164764604,308464610.1,480174622.3,-0.002448,-0.002448,270.263897,264.828921,1,0,0,265.48,-0.002448,238.93,292.03,0
2594,7/20/2023,265.5,269.5,264,264.95,9127051,2434017185,0.783596,1164764604,308604381.8,480392199.4,0.000453,0.000453,270.386359,264.948921,1,0,0,264.83,0.000453,238.35,291.31,0
2594,7/21/2023,264,264.8,261.55,264.32,7528703,1979318622,0.646371,1164764604,307870580.1,479249919.4,-0.002378,-0.002378,269.743432,264.318924,1,0,0,264.95,-0.002378,238.46,291.45,0
2594,7/24/2023,261.01,262.77,257.49,257.5,9595037,2491708306,0.823775,1164764604,299926885.5,466884285.2,-0.025802,-0.025802,262.783496,257.498952,1,0,0,264.32,-0.025802,237.89,290.75,0
2594,7/25/2023,262.68,266.99,262.65,264.59,17388284,4604657752,1.492858,1164764604,308185066.6,479739468,0.027534,0.027534,270.018972,264.588923,1,0,0,257.5,0.027534,231.75,283.25,0
2594,7/26/2023,263.76,263.76,260.6,262.09,6586488,1723363551,0.565478,1164764604,305273155.1,475206610.9,-0.009449,-0.009449,267.467676,262.088933,1,0,0,264.59,-0.009449,238.13,291.05,0
2594,7/27/2023,264.5,265.77,260.8,261.63,11265069,2962230532,0.967154,1164764604,304737363.3,474372565.2,-0.001755,-0.001755,266.998238,261.628935,1,0,0,262.09,-0.001755,235.88,288.3,0
2594,7/28/2023,260,267.65,258.22,267,17330825,4584230666,1.487925,1164764604,310992149.3,484109142.3,0.02489,0.020525,273.643824,266.998869,1,0,0,260.49,0.024991,234.44,286.54,0
2594,7/31/2023,270,276.58,269.88,272,21506016,5874722583,1.846383,1164764604,316815972.3,493174856.6,0.018727,0.018727,278.76824,271.998848,1,0,0,267,0.018727,240.3,293.7,0
2594,8/1/2023,271.76,272.76,266.5,268.5,12033993,3239067594,1.03317,1164764604,312739296.2,486828856.6,-0.012868,-0.012868,275.181149,268.498863,1,0,0,272,-0.012868,244.8,299.2,0
2594,8/2/2023,270.7,272,266.36,268,8739351,2346829431,0.75031,1164764604,312156913.9,485922285.1,-0.001862,-0.001862,274.668707,267.998865,1,0,0,268.5,-0.001862,241.65,295.35,0
2594,8/3/2023,267.28,268.48,265.51,268.23,6616988,1766952896,0.568097,1164764604,312424809.7,486339308,0.000858,0.000858,274.90443,268.228864,1,0,0,268,0.000858,241.2,294.8,0
2594,8/4/2023,268.99,270.07,266.65,268.3,8805315,2358257628,0.755974,1164764604,312506343.3,486466228,0.000261,0.000261,274.976172,268.298864,1,0,0,268.23,0.000261,241.41,295.05,0
2594,8/7/2023,267.93,267.93,265.19,266.99,6420380,1710317723,0.551217,1164764604,310980501.6,484091010.9,-0.004883,-0.004883,273.633575,266.98887,1,0,0,268.3,-0.004883,241.47,295.13,0
2594,8/8/2023,265.2,266.5,262.51,263.3,9171188,2419517105,0.787386,1164764604,306682520.2,477400513.7,-0.013821,-0.013821,269.851756,263.298886,1,0,0,266.99,-0.013821,240.29,293.69,0
2594,8/9/2023,262,263.5,260.23,262.9,7249937,1897124688,0.622438,1164764604,306216614.4,476675256.6,-0.001519,-0.001519,269.441803,262.898888,1,0,0,263.3,-0.001519,236.97,289.63,0
2594,8/10/2023,263,264.87,260.74,262.7,6001610,1575799641,0.515264,1164764604,305983661.5,476312628,-0.000761,-0.000761,269.236826,262.698889,1,0,0,262.9,-0.000761,236.61,289.19,0
2594,8/11/2023,262.69,262.7,259.01,259.25,8612528,2242256361,0.739422,1164764604,301965223.6,470057285.2,-0.013133,-0.013133,265.700979,259.248904,1,0,0,262.7,-0.013133,236.43,288.97,0
2594,8/14/2023,255,256.99,243.49,245.82,25289035,6237439722,2.171171,1164764604,286322435,445706776.6,-0.051803,-0.051803,251.936797,245.818961,1,0,0,259.25,-0.051803,233.33,285.18,0
2594,8/15/2023,245.82,246.13,241.9,244.54,11502129,2804377793,0.987507,1164764604,284831536.3,443385953.8,-0.005207,-0.005207,250.624946,244.538966,1,0,0,245.82,-0.005207,221.24,270.4,0
2594,8/16/2023,243.28,245.5,242.21,244.2,7997936,1953463842,0.686657,1164764604,284435516.3,442769485.2,-0.00139,-0.00139,250.276486,244.198967,1,0,0,244.54,-0.00139,220.09,268.99,0
2594,8/17/2023,243.37,246.34,240.4,246.01,8683555,2118628433,0.74552,1164764604,286543740.2,446051273.8,0.007412,0.007412,252.131525,246.008959,1,0,0,244.2,0.007412,219.78,268.62,0
2594,8/18/2023,245.56,245.56,240,240.29,9846650,2385483843,0.845377,1164764604,279881286.7,435680096.6,-0.023251,-0.023251,246.269193,240.288983,1,0,0,246.01,-0.023251,221.41,270.61,0
2594,8/21/2023,239.8,239.88,234.05,234.41,12787920,3022536162,1.097897,1164764604,273032470.8,425018816.6,-0.02447,-0.02447,240.24288,234.409008,1,0,0,240.29,-0.02447,216.26,264.32,0
2594,8/22/2023,237.97,238.5,230.9,234.54,11211589,2620973083,0.962563,1164764604,273183890.2,425254525.2,0.000555,0.000555,240.376115,234.539007,1,0,0,234.41,0.000555,210.97,257.85,0
2594,8/23/2023,234.54,234.54,230.03,230.09,8123755,1882331986,0.697459,1164764604,268000687.7,417186039.5,-0.018973,-0.018973,235.815385,230.089026,1,0,0,234.54,-0.018973,211.09,257.99,0
2594,8/24/2023,231.01,237,231.01,234.9,10681059,2501734161,0.917014,1164764604,273603205.5,425907256.6,0.020905,0.020905,240.745073,234.899006,1,0,0,230.09,0.020905,207.08,253.1,0
2594,8/25/2023,233.28,234.33,231.5,232.6,6677526,1554437027,0.573294,1164764604,270924246.9,421737028.1,-0.009791,-0.009791,238.387842,232.599016,1,0,0,234.9,-0.009791,211.41,258.39,0
2594,8/28/2023,248,248,234.25,235.53,13352736,3189524811,1.146389,1164764604,274337007.2,427049536.6,0.012597,0.012597,241.39075,235.529004,1,0,0,232.6,0.012597,209.34,255.86,0
2594,8/29/2023,236.81,247.5,236.81,246.71,21322346,5201525920,1.830614,1164764604,287359075.5,447320473.8,0.047467,0.047467,252.848945,246.708957,1,0,0,235.53,0.047467,211.98,259.08,0
2594,8/30/2023,249.33,251.47,247.84,249.8,15218735,3798606951,1.306593,1164764604,290958198.1,452923085.2,0.012525,0.012525,256.015834,249.798944,1,0,0,246.71,0.012525,222.04,271.38,0
2594,8/31/2023,250.51,250.99,248,249.4,8873396,2214559039,0.761819,1164764604,290492292.2,452197828,-0.001601,-0.001601,255.605881,249.398946,1,0,0,249.8,-0.001601,224.82,274.78,0
2594,9/1/2023,253,254.47,248,249.12,7777183,1949444069,0.667704,1164764604,290166158.2,451690148,-0.001123,-0.001123,255.318914,249.118947,1,0,0,249.4,-0.001123,224.46,274.34,0
2594,9/4/2023,251.6,253,248.88,252.45,9651160,2427791469,0.828593,1164764604,294044824.3,457727913.7,0.013367,0.013367,258.731775,252.448933,1,0,0,249.12,0.013367,224.21,274.03,0
2594,9/5/2023,252.2,252.2,248.69,249.03,7457050,1864915960,0.640219,1164764604,290061329.3,451526965.2,-0.013547,-0.013547,255.226674,249.028947,1,0,0,252.45,-0.013547,227.21,277.7,0
2594,9/6/2023,250,252.3,249.3,250.45,6592856,1653726027,0.566025,1164764604,291715295.1,454101628,0.005702,0.005702,256.682008,250.448941,1,0,0,249.03,0.005702,224.13,273.93,0
2594,9/7/2023,250.42,250.42,248.11,248.4,6091302,1517662852,0.522964,1164764604,289327527.6,450384685.2,-0.008185,-0.008185,254.580997,248.39895,1,0,0,250.45,-0.008185,225.41,275.5,0
2594,9/8/2023,247.01,247.01,242.69,244.05,6763440,1651599178,0.58067,1164764604,284260801.6,442497513.8,-0.017512,-0.017512,250.122755,244.048968,1,0,0,248.4,-0.017512,223.56,273.24,0
2594,9/11/2023,243.7,248.5,242.2,247.01,7651344,1876707032,0.6569,1164764604,287708504.8,447864416.6,0.012129,0.012129,253.156409,247.008955,1,0,0,244.05,0.012129,219.65,268.46,0
2594,9/12/2023,248.7,253.37,247.1,251.99,11953240,3004363229,1.026237,1164764604,293509032.6,456893868,0.020161,0.020161,258.260328,251.988934,1,0,0,247.01,0.020161,222.31,271.71,0
2594,9/13/2023,252,254.28,250.4,251.55,9147897,2305291960,0.785386,1164764604,292996536.1,456096085.2,-0.001746,-0.001746,257.809379,251.548936,1,0,0,251.99,-0.001746,226.79,277.19,0
2594,9/14/2023,246.8,246.95,242,243.63,15258025,3722930909,1.309966,1164764604,283771600.5,441735993.8,-0.031485,-0.031485,249.692304,243.628969,1,0,0,251.55,-0.031485,226.4,276.71,0
2594,9/15/2023,244,246.84,241.51,244.29,8225595,2010812284,0.706202,1164764604,284540345.1,442932668.1,0.002709,0.002709,250.368727,244.288966,1,0,0,243.63,0.002709,219.27,267.99,0
2594,9/18/2023,244.5,251.2,244.29,247.38,9640522,2395846503,0.82768,1164764604,288139467.7,448535279.5,0.012649,0.012649,253.535616,247.378953,1,0,0,244.29,0.012649,219.86,268.72,0
2594,9/19/2023,246,248.28,243.8,247.17,6239693,1533948927,0.535704,1164764604,287894867.2,448154519.5,-0.000849,-0.000849,253.320391,247.168954,1,0,0,247.38,-0.000849,222.64,272.12,0
2594,9/20/2023,245,246.28,244,244,5449710,1332673933,0.467881,1164764604,284202563.4,442406856.6,-0.012825,-0.012825,250.071511,243.998967,1,0,0,247.17,-0.012825,222.45,271.89,0
2594,9/21/2023,243,243.87,238.55,239.68,9296462,2232606210,0.798141,1164764604,279170780.3,434574079.5,-0.017705,-0.017705,245.644015,239.678985,1,0,0,244,-0.017705,219.6,268.4,0
2594,9/22/2023,239.52,245.66,238.5,245.05,9676396,2356419361,0.83076,1164764604,285425566.2,444310656.6,0.022405,0.022405,251.147638,245.048962,1,0,0,239.68,0.022405,215.71,263.65,0
2594,9/25/2023,246.83,246.98,244.35,245.8,6478680,1592828380,0.556222,1164764604,286299139.7,445670513.8,0.003061,0.003061,251.9163,245.798959,1,0,0,245.05,0.003061,220.55,269.56,0
2594,9/26/2023,245,245,238.3,238.5,11846263,2846103700,1.017052,1164764604,277796358.1,432434570.9,-0.029699,-0.029699,244.434652,238.49899,1,0,0,245.8,-0.029699,221.22,270.38,0
2594,9/27/2023,239.11,242.22,237.79,237.83,7573367,1808518866,0.650206,1164764604,277015965.8,431219765.2,-0.002809,-0.002809,243.74798,237.828993,1,0,0,238.5,-0.002809,214.65,262.35,0
2594,9/28/2023,238.8,239.5,236.05,236.7,8525768,2022931184,0.731973,1164764604,275699781.8,429170913.8,-0.004751,-0.004751,242.589862,236.698998,1,0,0,237.83,-0.004751,214.05,261.61,0
2594,10/9/2023,236.7,238.51,229.66,237.97,9179071,2162900147,0.788062,1164764604,277179032.8,431473605.2,0.005365,0.005365,243.891464,237.968993,1,0,0,236.7,0.005365,213.03,260.37,0
2594,10/10/2023,237.96,240.02,237,237.91,6393661,1524841111,0.548923,1164764604,277109146.9,431364816.6,-0.000252,-0.000252,243.829971,237.908993,1,0,0,237.97,-0.000252,214.17,261.77,0
2594,10/11/2023,241.96,242.5,238,238.59,7668373,1838352974,0.658362,1164764604,277901186.9,432597753.8,0.002858,0.002858,244.526892,238.58899,1,0,0,237.91,0.002858,214.12,261.7,0
2594,10/12/2023,240.4,245.5,239,244.45,13934094,3391600251,1.196301,1164764604,284726707.5,443222770.9,0.024561,0.024561,250.532708,244.448965,1,0,0,238.59,0.024561,214.73,262.45,0
2594,10/13/2023,241.9,242.77,239.8,240.36,6644523,1598611952,0.570461,1164764604,279962820.2,435807016.6,-0.016731,-0.016731,246.340936,240.358982,1,0,0,244.45,-0.016731,220.01,268.9,0
2594,10/16/2023,240.4,241.08,236.5,237.51,6602221,1573224653,0.566829,1164764604,276643241.1,430639559.5,-0.011857,-0.011857,243.420019,237.508994,1,0,0,240.36,-0.011857,216.32,264.4,0
2594,10/17/2023,237.52,239.99,236.5,238,4916359,1169236112,0.42209,1164764604,277213975.8,431527999.5,0.002063,0.002063,243.922212,237.998992,1,0,0,237.51,0.002063,213.76,261.26,0
2594,10/18/2023,245.6,251,244,249.07,30786284,7646061771,2.643134,1164764604,290107919.9,451599490.9,0.046513,0.046513,255.267669,249.068945,1,0,0,238,0.046513,214.2,261.8,0
2594,10/19/2023,246.95,247.97,240.34,240.6,14775328,3595894522,1.268525,1164764604,280242363.7,436242170.9,-0.034007,-0.034007,246.586908,240.598981,1,0,0,249.07,-0.034007,224.16,273.98,0
2594,10/20/2023,240,241.8,238.21,239.2,8565861,2050294971,0.735416,1164764604,278611693.3,433703770.9,-0.005819,-0.005819,245.152071,239.198987,1,0,0,240.6,-0.005819,216.54,264.66,0
2594,10/23/2023,240,240,236.2,238.65,7353683,1747793907,0.631345,1164764604,277971072.7,432706542.4,-0.002299,-0.002299,244.588385,238.648989,1,0,0,239.2,-0.002299,215.28,263.12,0
2594,10/24/2023,239.3,240.5,234.67,235.55,11077892,2614866694,0.951084,1164764604,274360302.5,427085799.5,-0.01299,-0.01299,241.411247,235.549002,1,0,0,238.65,-0.01299,214.79,262.52,0
2594,10/25/2023,237.97,240.01,236.22,237.4,8367573,1993861828,0.718392,1164764604,276515117,430440113.8,0.007854,0.007854,243.307281,237.398994,1,0,0,235.55,0.007854,212,259.11,0
2594,10/26/2023,236.06,238.8,235.7,238.61,7319935,1738279510,0.628448,1164764604,277924482.2,432634016.6,0.005097,0.005097,244.54739,238.608989,1,0,0,237.4,0.005097,213.66,261.14,0
2594,10/27/2023,238,243.5,237.52,241.95,10320556,2490630305,0.886064,1164764604,281814795.9,438689913.8,0.013998,0.013998,247.9705,241.948975,1,0,0,238.61,0.013998,214.75,262.47,0
2594,10/30/2023,239.51,244.99,238.7,244.6,11729547,2849732929,1.007032,1164764604,284901422.1,443494742.3,0.010953,0.010953,250.686441,244.598964,1,0,0,241.95,0.010953,217.76,266.15,0
2594,10/31/2023,243.5,243.99,237.5,238.54,12720475,3044814889,1.092107,1164764604,277842948.6,432507096.6,-0.024775,-0.024775,244.475649,238.53899,1,0,0,244.6,-0.024775,220.14,269.06,0
2594,11/1/2023,238,238,235.42,236.2,9339042,2206820551,0.801797,1164764604,275117399.5,428264342.4,-0.00981,-0.00981,242.077422,236.199,1,0,0,238.54,-0.00981,214.69,262.39,0
2594,11/2/2023,237.86,237.88,234.8,234.8,8541416,2015702321,0.733317,1164764604,273486729,425725942.4,-0.005927,-0.005927,240.642585,234.799006,1,0,0,236.2,-0.005927,212.58,259.82,0
2594,11/3/2023,235.51,239.15,234.88,238.65,9067942,2154652391,0.778521,1164764604,277971072.7,432706542.4,0.016397,0.016397,244.588385,238.64899,1,0,0,234.8,0.016397,211.32,258.28,0
2594,11/6/2023,240.51,243.43,240,242.9,14354786,3472633480,1.232419,1164764604,282921322.3,440412399.5,0.017809,0.017809,248.944139,242.898972,1,0,0,238.65,0.017809,214.79,262.52,0
2594,11/7/2023,243,244.3,240.51,240.97,9451293,2287202177,0.811434,1164764604,280673326.6,436913033.8,-0.007946,-0.007946,246.966114,240.96898,1,0,0,242.9,-0.007946,218.61,267.19,0
2594,11/8/2023,240.36,240.86,239.18,240,8012814,1921682141,0.687934,1164764604,279543505,435154285.2,-0.004025,-0.004025,245.971977,239.998984,1,0,0,240.97,-0.004025,216.87,265.07,0
2594,11/9/2023,240,240.75,238.34,239.3,7318274,1750698708,0.628305,1164764604,278728169.7,433885085.2,-0.002917,-0.002917,245.254559,239.298987,1,0,0,240,-0.002917,216,264,0
2594,11/10/2023,239,239,235.66,236.96,8190190,1940054003,0.703163,1164764604,276002620.6,429642330.9,-0.009779,-0.009779,242.856332,236.958997,1,0,0,239.3,-0.009779,215.37,263.23,0
2594,11/13/2023,237.88,238.18,235.1,237.12,6973846,1649215951,0.598734,1164764604,276188982.9,429932433.8,0.000675,0.000675,243.020313,237.118996,1,0,0,236.96,0.000675,213.26,260.66,0
2594,11/14/2023,237.3,238.2,236.6,237.63,5521655,1310694854,0.474058,1164764604,276783012.9,430857136.6,0.002151,0.002151,243.543003,237.628994,1,0,0,237.12,0.002151,213.41,260.83,0
2594,11/15/2023,239.9,240,238.3,238.64,7869167,1881360641,0.675601,1164764604,277959425.1,432688410.9,0.00425,0.00425,244.578135,238.63899,1,0,0,237.63,0.00425,213.87,261.39,0
2594,11/16/2023,239.8,239.8,237.22,238.3,6169007,1471253077,0.529636,1164764604,277563405.1,432071942.4,-0.001425,-0.001425,244.229675,238.298991,1,0,0,238.64,-0.001425,214.78,262.5,0
2594,11/17/2023,237,238.59,236,236.76,5946229,1408060178,0.510509,1164764604,275769667.6,429279702.4,-0.006462,-0.006462,242.651355,236.758998,1,0,0,238.3,-0.006462,214.47,262.13,0
2594,11/20/2023,235.8,236.5,234.58,235,7677094,1804923944,0.659111,1164764604,273719681.9,426088570.9,-0.007434,-0.007434,240.847561,234.999005,1,0,0,236.76,-0.007434,213.08,260.44,0
2594,11/21/2023,235.69,236.68,233.66,234.2,8238634,1937039109,0.707322,1164764604,272787870.3,424638056.6,-0.003404,-0.003404,240.027654,234.199008,1,0,0,235,-0.003404,211.5,258.5,0
2594,11/22/2023,233.5,233.5,229.88,230,10557108,2440478827,0.906373,1164764604,267895858.9,417022856.7,-0.017933,-0.017933,235.723144,229.999026,1,0,0,234.2,-0.017933,210.78,257.62,0
2594,11/23/2023,230.5,231.28,227.12,228.83,10576394,2425947586,0.908028,1164764604,266533084.3,414901479.5,-0.005087,-0.005087,234.524031,228.829031,1,0,0,230,-0.005087,207,253,0
2594,11/24/2023,228.8,228.8,215.4,216.85,28065948,6162803841,2.409581,1164764604,252579204.4,393180028.1,-0.052353,-0.052353,222.24593,216.849082,1,0,0,228.83,-0.052353,205.95,251.71,0
2594,11/27/2023,212,212,205,208.9,21548087,4487132027,1.849995,1164764604,243319325.8,378765542.4,-0.036661,-0.036661,214.098108,208.899116,1,0,0,216.85,-0.036661,195.17,238.54,0
2594,11/28/2023,208.92,211.77,207.01,209.91,12221143,2562912238,1.049237,1164764604,244495738,380596816.7,0.004835,0.004835,215.13324,209.909112,1,0,0,208.9,0.004835,188.01,229.79,0
2594,11/29/2023,209.88,209.9,201.39,201.98,21924630,4464902232,1.882323,1164764604,235259154.7,366218593.9,-0.037778,-0.037778,207.005916,201.979146,1,0,0,209.91,-0.037778,188.92,230.9,0
2594,11/30/2023,201.6,202.73,198.45,199.15,18724215,3745049006,1.607554,1164764604,231962870.9,361087399.6,-0.014011,-0.014011,204.105496,199.149158,1,0,0,201.98,-0.014011,181.78,222.18,0
2594,12/1/2023,200.48,200.82,192.81,197.05,19418985,3799477664,1.667203,1164764604,229516865.2,357279799.6,-0.010545,-0.010545,201.953241,197.049167,1,0,0,199.15,-0.010545,179.24,219.07,0
2594,12/4/2023,197.05,199.29,193.6,196.39,11761315,2317283540,1.009759,1164764604,228748120.6,356083125.3,-0.003349,-0.003349,201.276818,196.38917,1,0,0,197.05,-0.003349,177.35,216.76,0
2594,12/5/2023,197,199.96,195.61,196.34,15237247,3021632365,1.308183,1164764604,228689882.4,355992468.2,-0.000255,-0.000255,201.225574,196.33917,1,0,0,196.39,-0.000255,176.75,216.03,0
2594,12/6/2023,196.35,201.24,196,201.19,17634737,3523669818,1.514017,1164764604,234338990.7,364786211,0.024702,0.024702,206.196258,201.18915,1,0,0,196.34,0.024702,176.71,215.97,0
2594,12/7/2023,201.19,201.2,197.3,199.45,10316924,2051259486,0.885752,1164764604,232312300.3,361631342.4,-0.008649,-0.008649,204.412961,199.449157,1,0,0,201.19,-0.008649,181.07,221.31,0
2594,12/8/2023,199.03,200.36,198.32,198.55,7770019,1547061882,0.667089,1164764604,231264012.1,359999513.9,-0.004512,-0.004512,203.490566,198.549161,1,0,0,199.45,-0.004512,179.51,219.4,0
2594,12/11/2023,196.75,199.58,194.64,199.19,10108635,1989856428,0.867869,1164764604,232009461.5,361159925.3,0.003223,0.003223,204.146491,199.189158,1,0,0,198.55,0.003223,178.7,218.41,0
2594,12/12/2023,198.18,198.73,196.12,196.33,7979721,1572793711,0.685093,1164764604,228678234.7,355974336.7,-0.014358,-0.014358,201.215325,196.32917,1,0,0,199.19,-0.014358,179.27,219.11,0
2594,12/13/2023,195.82,195.82,191.72,191.8,11753492,2270646821,1.009087,1164764604,223401851.1,347760799.6,-0.023073,-0.023073,196.572604,191.799189,1,0,0,196.33,-0.023073,176.7,215.96,0
2594,12/14/2023,193,196.18,191.11,191.18,9249670,1787086925,0.794124,1164764604,222679697,346636651,-0.003233,-0.003233,195.937176,191.179192,1,0,0,191.8,-0.003233,172.62,210.98,0
2594,12/15/2023,193.08,194.39,191.08,193.28,10184134,1966549057,0.874351,1164764604,225125702.7,350444251,0.010984,0.010984,198.089431,193.279183,1,0,0,191.18,0.010984,172.06,210.3,0
2594,12/18/2023,191.06,192.5,188.31,189.06,10051147,1906643036,0.862934,1164764604,220210396,342792788.2,-0.021834,-0.021834,193.764424,189.059201,1,0,0,193.28,-0.021834,173.95,212.61,0
2594,12/19/2023,188.53,188.68,186.16,188,7936972,1487629709,0.681423,1164764604,218975745.6,340870856.7,-0.005607,-0.005607,192.678048,187.999205,1,0,0,189.06,-0.005607,170.15,207.97,0
2594,12/20/2023,188.33,189.33,184.87,184.88,8492482,1585187697,0.729116,1164764604,215341680,335213851,-0.016596,-0.016596,189.480412,184.879218,1,0,0,188,-0.016596,169.2,206.8,0
2594,12/21/2023,183.33,189.98,182.85,189.68,13314943,2494208947,1.143145,1164764604,220932550.1,343916936.7,0.025963,0.025963,194.399852,189.679198,1,0,0,184.88,0.025963,166.39,203.37,0
2594,12/22/2023,189.9,195.38,188.04,192.25,11799766,2267509852,1.01306,1164764604,223925995.1,348576713.9,0.013549,0.013549,197.033802,192.249187,1,0,0,189.68,0.013549,170.71,208.65,0
2594,12/25/2023,193,194.2,190.21,192.18,5376986,1032287275,0.461637,1164764604,223844461.6,348449793.9,-0.000364,-0.000364,196.96206,192.179187,1,0,0,192.25,-0.000364,173.03,211.48,0
